job_name,submit_time,duration,region,k,L_max,submit_local_hour,band,alpha,assigned_region
j_000010,78722.5,7.3,US_West,5,3.1,13.87,day,1.0,US_West
j_036540,79055.5,19455.7,US_East,1,56687.7,16.96,day,1.0,France
j_000025,79454.2,83.6,US_West,4,33.9,14.07,day,1.0,France
j_000005,79546.8,6.4,US_West,5,3.0,14.1,day,1.0,France
j_000036,80014.7,17493.0,US_West,1,73770.5,14.23,day,1.0,France
j_000028,80075.6,15.0,US_West,4,28.9,14.24,day,1.0,France
j_000022,80291.8,35.4,US_West,4,19.2,14.3,day,1.0,France
j_109528,81139.1,611.4,India,2,14980.4,4.04,night,1.0,France
j_054765,81776.7,21600.0,France,1,63570.0,23.72,night,1.0,France
j_091265,82473.8,36.9,Korea,4,20.4,7.91,night,1.0,France
j_000018,82786.2,4.7,US_West,5,1.6,15.0,day,1.0,France
j_036532,82962.1,12583.9,US_East,1,43979.0,18.05,day,1.0,France
j_127780,82965.0,5.7,Japan,5,1.2,8.05,day,1.0,France
j_000015,83057.2,3.9,US_West,5,3.5,15.07,day,1.0,US_West
j_109511,83260.6,3375.2,India,2,9267.0,4.63,night,1.0,France
j_054777,83628.2,227.5,France,2,9775.4,0.23,night,1.0,US_East
j_054764,83781.4,23.6,France,4,21.4,0.27,night,1.0,France
j_054793,84082.3,21600.0,France,1,67453.1,0.36,night,1.0,France
j_000013,84168.2,136.2,US_West,3,242.3,15.38,day,1.0,US_West
j_018278,84208.4,16.7,US_Central,4,18.1,17.39,day,1.0,US_West
j_073011,84293.7,3288.6,Germany,2,7329.9,0.41,night,1.0,France
j_073003,84390.9,8.9,Germany,5,3.7,0.44,night,1.0,France
j_091252,84527.1,24.4,Korea,4,22.1,8.48,day,1.0,US_West
j_091297,84960.6,96.1,Korea,4,23.2,8.6,day,1.0,US_West
j_073045,85258.6,10.2,Germany,4,27.4,0.68,night,1.0,US_West
j_054752,85542.9,1328.1,France,1,67982.5,0.76,night,1.0,US_West
j_127764,85700.0,389.9,Japan,3,254.6,8.81,day,1.0,France
j_073026,85767.1,21600.0,Germany,1,58649.9,0.82,night,1.0,US_West
j_018298,85929.2,4009.9,US_Central,1,50177.0,17.87,day,1.0,US_West
j_036581,86479.4,4016.4,US_East,1,47752.2,19.02,day,1.0,France
j_054805,86508.8,1407.5,France,2,24991.5,1.03,night,1.0,US_West
j_091332,87794.2,6.3,Korea,5,1.6,9.39,day,1.0,US_West
j_127832,88301.8,28.8,Japan,4,28.1,9.53,day,1.0,US_West
j_073059,88751.6,5996.0,Germany,1,43486.0,1.65,night,1.0,France
j_109556,88971.7,5080.3,India,1,62685.0,6.21,night,1.0,France
j_091311,89441.8,22.9,Korea,4,27.0,9.84,day,1.0,US_West
j_000090,89863.1,136.8,US_West,3,304.2,16.96,day,1.0,US_West
j_036559,89927.9,1814.4,US_East,1,54967.6,19.98,day,1.0,France
j_000075,89952.8,54.7,US_West,4,56.1,16.99,day,1.0,US_West
j_109594,90038.3,3523.2,India,1,68645.4,6.51,night,1.0,France
j_018328,90064.8,1797.2,US_Central,1,50055.7,19.02,day,1.0,Germany
j_091330,90251.2,817.5,Korea,2,23750.5,10.07,day,1.0,US_West
j_054843,90310.6,4439.5,France,1,43871.4,2.09,night,1.0,Germany
j_054808,90340.0,8505.7,France,1,59380.5,2.09,night,1.0,US_West
j_073057,90411.2,217.3,Germany,2,28308.4,2.11,night,1.0,France
j_091300,90719.9,6.5,Korea,5,1.9,10.2,day,1.0,US_West
j_054846,90732.8,1205.1,France,1,56038.3,2.2,night,1.0,US_West
j_073098,91115.2,1519.8,Germany,2,8130.7,2.31,night,1.0,US_West
j_000058,91273.4,5661.1,US_West,1,74128.5,17.35,day,1.0,US_West
j_073088,91600.1,7530.0,Germany,1,76212.8,2.44,night,1.0,Germany
j_109558,91672.0,12644.2,India,1,76353.9,6.96,night,1.0,US_West
j_127818,91837.7,5.1,Japan,5,2.2,10.51,day,1.0,US_West
j_127812,92024.0,3.9,Japan,5,1.3,10.56,day,1.0,Germany
j_091316,92686.2,3.2,Korea,5,1.1,10.75,day,1.0,US_West
j_127823,93016.2,9.5,Japan,5,1.1,10.84,day,1.0,Germany
j_109585,93347.6,2254.7,India,2,19012.4,7.43,night,1.0,US_West
j_073066,93528.2,1400.4,Germany,2,17347.6,2.98,night,1.0,Germany
j_091321,93703.3,8.4,Korea,5,3.9,11.03,day,1.0,US_West
j_109566,93799.4,20.8,India,4,45.9,7.56,night,1.0,France
j_073060,94186.2,8485.1,Germany,1,43517.9,3.16,night,1.0,Germany
j_127848,94199.4,2.7,Japan,5,4.4,11.17,day,1.0,US_West
j_091322,94252.9,100.5,Korea,4,34.2,11.18,day,1.0,US_West
j_091317,94905.6,17.4,Korea,4,17.1,11.36,day,1.0,Germany
j_127820,95858.9,4.3,Japan,5,1.1,11.63,day,1.0,Germany
j_109599,96100.4,6.2,India,5,3.8,8.19,day,1.0,France
j_036597,96121.2,355.3,US_East,3,350.3,21.7,night,1.0,France
j_054841,96544.1,185.7,France,3,334.6,3.82,night,1.0,France
j_091349,96581.1,23.1,Korea,4,15.5,11.83,day,1.0,US_West
j_018326,96673.9,7297.4,US_Central,1,66246.6,20.85,night,1.0,US_West
j_091319,96984.8,41.2,Korea,4,59.1,11.94,day,1.0,Germany
j_054809,96991.5,106.1,France,3,390.6,3.94,night,1.0,France
j_054822,97063.9,3.2,France,5,1.2,3.96,night,1.0,US_West
j_054811,97140.3,6553.7,France,1,63568.1,3.98,night,1.0,US_West
j_091341,97357.7,5624.6,Korea,1,64425.7,12.04,day,1.0,France
j_054832,97378.8,3982.6,France,2,13230.9,4.05,night,1.0,US_West
j_018345,97390.0,50.3,US_Central,4,19.2,21.05,night,1.0,US_West
j_091327,97443.8,10049.6,Korea,1,84741.4,12.07,day,1.0,US_West
j_091308,97665.0,21600.0,Korea,1,45430.8,12.13,day,1.0,France
j_054818,97994.5,1883.3,France,2,12114.5,4.22,night,1.0,Germany
j_000092,98031.4,31.5,US_West,4,22.1,19.23,day,1.0,Germany
j_127847,98056.2,337.2,Japan,3,427.9,12.24,day,1.0,US_West
j_109584,98076.5,1893.4,India,1,69324.9,8.74,day,1.0,France
j_000055,98206.2,12.9,US_West,5,2.0,19.28,day,1.0,France
j_036551,98265.6,4296.1,US_East,1,69480.4,22.3,night,1.0,Germany
j_091302,98881.2,300.9,Korea,3,125.7,12.47,day,1.0,France
j_091344,98968.7,68.7,Korea,4,34.0,12.49,day,1.0,US_West
j_127804,99067.7,3.4,Japan,5,1.0,12.52,day,1.0,Germany
j_127841,99586.9,5.6,Japan,5,1.4,12.66,day,1.0,France
j_018348,99730.0,1056.0,US_Central,2,9814.2,21.7,night,1.0,France
j_073050,99860.4,5.4,Germany,5,3.1,4.74,night,1.0,Germany
j_091328,100062.6,128.4,Korea,3,537.9,12.8,day,1.0,US_West
j_073095,100399.6,3009.3,Germany,1,79713.8,4.89,night,1.0,US_West
j_091337,100654.4,13.2,Korea,4,30.7,12.96,day,1.0,France
j_109593,100819.0,2.0,India,5,2.6,9.51,day,1.0,France
j_127807,101288.9,3.8,Japan,5,2.0,13.14,day,1.0,France
j_127813,101314.7,8.5,Japan,5,1.8,13.14,day,1.0,France
j_036593,101525.7,3835.9,US_East,1,70033.0,23.2,night,1.0,US_West
j_091345,101775.6,4.8,Korea,5,2.8,13.27,day,1.0,France
j_109598,102134.8,165.7,India,3,133.7,9.87,day,1.0,France
j_127827,102423.2,44.5,Japan,4,15.4,13.45,day,1.0,US_East
j_036550,102591.9,11653.1,US_East,1,53152.8,23.5,night,1.0,US_East
j_091305,102850.9,10931.5,Korea,1,48110.0,13.57,day,1.0,US_West
j_127821,103512.5,150.5,Japan,2,23776.2,13.75,day,1.0,France
j_054833,103818.2,2.4,France,5,4.7,5.84,night,1.0,US_West
j_036599,103838.4,21600.0,US_East,1,63333.5,23.84,night,1.0,US_West
j_109559,103896.3,483.1,India,3,124.1,10.36,day,1.0,France
j_091304,104015.3,3.8,Korea,5,4.5,13.89,day,1.0,US_East
j_109572,104084.4,2.6,India,5,1.8,10.41,day,1.0,France
j_091320,104100.5,171.4,Korea,4,35.4,13.92,day,1.0,US_West
j_018324,104113.1,4317.6,US_Central,2,12645.7,22.92,night,1.0,US_East
j_127849,104847.7,3385.1,Japan,1,77493.7,14.12,day,1.0,France
j_000057,105081.7,8.7,US_West,5,4.3,21.19,night,1.0,France
j_073065,105299.7,2116.3,Germany,1,46247.2,6.25,night,1.0,France
j_000066,105422.0,5084.2,US_West,1,83972.2,21.28,night,1.0,US_West
j_109592,105759.9,37.4,India,4,17.3,10.88,day,1.0,France
j_091318,105820.7,225.1,Korea,3,301.9,14.39,day,1.0,France
j_091338,106069.8,300.0,Korea,4,45.6,14.46,day,1.0,France
j_036563,106201.2,18996.4,US_East,1,56169.1,0.5,night,1.0,US_West
j_000086,106410.2,2428.0,US_West,1,52118.3,21.56,night,1.0,US_West
j_127806,106479.2,4.5,Japan,5,4.8,14.58,day,1.0,France
j_127816,106535.0,40.2,Japan,4,15.9,14.59,day,1.0,US_West
j_073091,106791.8,8885.0,Germany,1,60726.6,6.66,night,1.0,US_West
j_054847,106989.0,4397.0,France,1,51708.5,6.72,night,1.0,France
j_109557,107206.3,66.8,India,4,44.2,11.28,day,1.0,France
j_036568,107271.4,19801.3,US_East,1,54371.8,0.8,night,1.0,France
j_127828,107278.8,87.8,Japan,4,59.1,14.8,day,1.0,US_West
j_091324,107896.9,5.9,Korea,5,1.3,14.97,day,1.0,US_West
j_054824,108249.1,25.7,France,4,24.3,7.07,night,1.0,US_West
j_127838,108351.9,3.8,Japan,5,2.1,15.1,day,1.0,US_East
j_036585,108360.9,1125.9,US_East,1,60646.0,1.1,night,1.0,US_West
j_127829,108390.7,24.2,Japan,5,1.1,15.11,day,1.0,France
j_127814,108405.4,19204.2,Japan,1,56354.8,15.11,day,1.0,US_East
j_109583,108770.7,6.6,India,5,3.9,11.71,day,1.0,France
j_127819,108839.5,11.9,Japan,5,3.0,15.23,day,1.0,US_West
j_109550,108883.5,70.1,India,4,36.4,11.75,day,1.0,US_East
j_091346,109137.4,4.1,Korea,5,4.2,15.32,day,1.0,US_West
j_109565,109161.6,33.3,India,4,20.8,11.82,day,1.0,US_East
j_091303,109216.6,124.3,Korea,2,8068.2,15.34,day,1.0,US_East
j_036595,109323.9,34.6,US_East,4,18.9,1.37,night,1.0,US_East
j_036573,109458.5,3845.0,US_East,1,43874.9,1.41,night,1.0,France
j_109553,109703.8,2747.2,India,1,79475.2,11.97,day,1.0,US_West
j_036552,109705.9,557.1,US_East,2,10576.1,1.47,night,1.0,US_East
j_054804,109797.1,6571.9,France,1,63132.8,7.5,night,1.0,France
j_091340,110078.8,10424.4,Korea,2,19255.3,15.58,day,1.0,France
j_036579,110322.3,9.9,US_East,5,1.2,1.65,night,1.0,US_West
j_036574,110361.4,181.4,US_East,3,358.4,1.66,night,1.0,US_East
j_127808,110389.0,42.0,Japan,4,55.3,15.66,day,1.0,France
j_054839,110416.5,3.4,France,5,3.4,7.67,night,1.0,France
j_054834,110458.5,84.7,France,4,20.7,7.68,night,1.0,France
j_109578,110665.4,55.4,India,3,143.3,12.24,day,1.0,US_East
j_091325,111448.4,15.2,Korea,5,3.7,15.96,day,1.0,US_East
j_054826,112906.1,22.3,France,4,40.2,8.36,day,1.0,US_West
j_109551,112969.7,7.8,India,5,1.6,12.88,day,1.0,France
j_109569,113536.8,11.9,India,5,1.4,13.04,day,1.0,US_West
j_109588,113957.2,17.8,India,4,16.6,13.15,day,1.0,US_West
j_000085,114089.9,18258.4,US_West,1,66855.4,23.69,night,1.0,US_West
j_000051,114206.5,4.3,US_West,5,4.4,23.72,night,1.0,France
j_036564,114380.4,6401.8,US_East,1,54736.1,2.77,night,1.0,France
j_127831,114489.2,23.1,Japan,4,18.1,16.8,day,1.0,France
j_109560,114507.5,19.2,India,5,1.1,13.31,day,1.0,France
j_000081,114789.5,4594.0,US_West,1,74014.1,23.89,night,1.0,US_West
j_054837,114987.9,276.5,France,4,36.5,8.94,day,1.0,France
j_073071,115015.2,3.5,Germany,5,2.9,8.95,day,1.0,France
j_109582,115235.7,3949.6,India,1,61254.7,13.51,day,1.0,France
j_109597,115493.9,48.9,India,4,19.1,13.58,day,1.0,US_West
j_036569,115899.9,12746.8,US_East,1,68714.1,3.19,night,1.0,France
j_109570,116555.9,40.1,India,4,31.9,13.88,day,1.0,France
j_109589,116774.1,8.4,India,5,1.7,13.94,day,1.0,US_West
j_018336,117512.6,3214.3,US_Central,2,13951.1,2.64,night,1.0,France
j_054845,118105.5,53.6,France,4,33.8,9.81,day,1.0,France
j_036567,118355.5,7.0,US_East,5,1.4,3.88,night,1.0,US_West
j_109590,118498.8,752.3,India,3,257.3,14.42,day,1.0,France
j_073084,118689.6,25.6,Germany,4,21.2,9.97,day,1.0,US_West
j_036575,118741.9,11171.9,US_East,1,75379.0,3.98,night,1.0,US_West
j_054802,119169.9,8.5,France,5,1.6,10.1,day,1.0,US_East
j_091336,119382.0,6729.9,Korea,1,79512.7,18.16,day,1.0,US_East
j_109571,119412.7,10.1,India,4,36.1,14.67,day,1.0,US_West
j_109579,119743.2,11.2,India,5,3.9,14.76,day,1.0,US_West
j_036557,120077.2,14.4,US_East,4,42.7,4.35,night,1.0,France
j_091309,120174.6,31.9,Korea,4,26.1,18.38,day,1.0,US_East
j_109561,120333.4,2.0,India,5,4.6,14.93,day,1.0,US_West
j_000098,120559.6,2677.4,US_West,1,53720.8,1.49,night,1.0,US_East
j_091342,120571.5,4.5,Korea,5,4.4,18.49,day,1.0,US_West
j_000089,120609.8,6.5,US_West,5,2.8,1.5,night,1.0,US_West
j_073076,120719.9,3.2,Germany,5,4.2,10.53,day,1.0,US_East
j_036586,120869.1,709.3,US_East,2,7690.0,4.57,night,1.0,US_East
j_018302,120898.8,10.5,US_Central,5,2.2,3.58,night,1.0,France
j_109567,121404.3,87.1,India,4,21.0,15.22,day,1.0,France
j_054817,121736.3,18.0,France,4,46.0,10.82,day,1.0,US_East
j_091334,122051.5,1414.8,Korea,2,9281.8,18.9,day,1.0,US_East
j_073085,122062.3,9656.8,Germany,1,86318.8,10.91,day,1.0,US_West
j_109573,122074.6,5959.7,India,1,75165.2,15.41,day,1.0,US_East
j_054848,122108.0,39.3,France,4,47.3,10.92,day,1.0,US_West
j_018316,122175.6,14400.0,US_Central,2,11900.5,3.94,night,1.0,US_East
j_036580,122176.0,1.6,US_East,5,1.1,4.94,night,1.0,France
j_073074,122735.9,29.5,Germany,4,42.2,11.09,day,1.0,France
j_018327,122759.9,6591.6,US_Central,1,77658.3,4.1,night,1.0,France
j_000064,123118.7,2882.7,US_West,1,71896.6,2.2,night,1.0,France
j_018342,123143.0,14.5,US_Central,4,22.1,4.21,night,1.0,France
j_127802,123281.9,85.3,Japan,3,235.7,19.24,day,1.0,France
j_054838,123529.0,15.4,France,4,38.7,11.31,day,1.0,France
j_054829,124379.1,316.0,France,3,155.7,11.55,day,1.0,France
j_018318,124468.6,4.0,US_Central,5,1.2,4.57,night,1.0,France
j_000074,124689.3,16.9,US_West,4,44.2,2.64,night,1.0,France
j_036584,124860.1,10.7,US_East,5,1.8,5.68,night,1.0,US_West
j_018341,124890.5,162.6,US_Central,2,23040.1,4.69,night,1.0,US_West
j_091335,125627.7,7.7,Korea,5,1.6,19.9,day,1.0,US_West
j_054828,125783.6,2.5,France,5,3.1,11.94,day,1.0,France
j_018311,126040.8,14.8,US_Central,5,3.7,5.01,night,1.0,France
j_018347,126583.1,2642.0,US_Central,1,74199.3,5.16,night,1.0,US_West
j_109555,126624.1,4613.7,India,1,67332.5,16.67,day,1.0,France
j_073094,126682.8,198.4,Germany,3,379.2,12.19,day,1.0,US_West
j_109577,126738.2,137.4,India,3,368.9,16.71,day,1.0,US_East
j_073082,127003.3,9.6,Germany,5,2.2,12.28,day,1.0,France
j_073063,127491.8,83.5,Germany,3,373.1,12.41,day,1.0,France
j_073073,127536.1,28.8,Germany,4,19.1,12.43,day,1.0,US_West
j_036572,127575.6,96.3,US_East,4,38.1,6.44,night,1.0,US_East
j_054806,127730.3,26.3,France,4,20.3,12.48,day,1.0,US_West
j_073075,127886.5,59.1,Germany,4,57.4,12.52,day,1.0,US_West
j_000076,128321.6,1.5,US_West,5,2.6,3.64,night,1.0,US_West
j_127836,128481.9,2.4,Japan,5,3.4,20.69,night,1.0,US_East
j_073099,128928.0,7.3,Germany,4,40.3,12.81,day,1.0,US_West
j_073058,128950.7,71.2,Germany,3,192.8,12.82,day,1.0,France
j_000099,129014.8,9829.9,US_West,1,77437.1,3.84,night,1.0,US_West
j_000096,129087.0,1326.4,US_West,2,15415.2,3.86,night,1.0,US_East
j_000082,129150.8,4.3,US_West,5,1.0,3.88,night,1.0,US_East
j_000067,129285.4,2878.8,US_West,1,83227.4,3.91,night,1.0,US_West
j_109575,129295.2,48.9,India,4,22.2,17.42,day,1.0,France
j_000080,129557.6,5.4,US_West,5,1.2,3.99,night,1.0,France
j_073062,129587.2,10.4,Germany,5,1.5,13.0,day,1.0,France
j_036566,129704.4,11502.1,US_East,1,78136.2,7.03,night,1.0,France
j_073097,129956.3,64.7,Germany,4,18.9,13.1,day,1.0,France
j_018323,130271.1,4.3,US_Central,5,1.4,6.19,night,1.0,France
j_054819,130872.2,136.3,France,3,202.1,13.35,day,1.0,US_West
j_073056,130949.7,240.9,Germany,3,522.9,13.37,day,1.0,France
j_073089,131206.8,3033.2,Germany,2,15347.1,13.45,day,1.0,France
j_036576,131228.7,7.1,US_East,5,2.8,7.45,night,1.0,France
j_000088,131453.8,8.7,US_West,5,1.2,4.51,night,1.0,US_West
j_073081,131486.2,111.9,Germany,4,21.0,13.52,day,1.0,US_West
j_091307,131930.1,4.1,Korea,5,1.2,21.65,night,1.0,France
j_127815,132191.7,8.4,Japan,5,2.7,21.72,night,1.0,US_West
j_036561,132206.5,65.8,US_East,4,59.8,7.72,night,1.0,France
j_109581,132527.7,11587.5,India,1,49611.2,18.31,day,1.0,France
j_054825,132532.9,11.8,France,5,1.1,13.81,day,1.0,France
j_054803,132637.4,31.0,France,4,30.2,13.84,day,1.0,France
j_018329,132994.1,5.9,US_Central,5,3.6,6.94,night,1.0,US_West
j_073096,133059.8,362.7,Germany,3,470.3,13.96,day,1.0,US_West
j_000072,133741.4,36.2,US_West,4,24.9,5.15,night,1.0,US_West
j_054830,133744.3,2554.8,France,2,14588.6,14.15,day,1.0,France
j_127811,134232.7,1693.3,Japan,2,9351.4,22.29,night,1.0,France
j_000091,134437.6,2541.7,US_West,2,14567.7,5.34,night,1.0,US_West
j_054835,134622.6,868.2,France,2,26795.3,14.4,day,1.0,France
j_073068,134744.7,4.3,Germany,5,4.5,14.43,day,1.0,France
j_018325,134837.0,14.5,US_Central,5,1.0,7.45,night,1.0,France
j_054836,134918.3,4188.8,France,2,22936.0,14.48,day,1.0,France
j_127837,135178.9,2216.0,Japan,2,12035.8,22.55,night,1.0,France
j_073070,135230.6,15.3,Germany,4,36.3,14.56,day,1.0,France
j_127840,135424.1,1434.4,Japan,1,52917.7,22.62,night,1.0,US_West
j_036562,135651.8,32.7,US_East,4,19.0,8.68,day,1.0,US_West
j_054813,136285.5,5.9,France,4,51.2,14.86,day,1.0,US_West
j_127833,136363.7,48.4,Japan,4,41.3,22.88,night,1.0,France
j_127845,136425.4,4574.5,Japan,1,46629.4,22.9,night,1.0,US_West
j_000077,136543.1,425.6,US_West,2,10843.2,5.93,night,1.0,US_West
j_073093,136902.5,13.4,Germany,5,1.6,15.03,day,1.0,France
j_018349,137714.7,11783.6,US_Central,1,85915.6,8.25,day,1.0,US_West
j_018307,138285.7,4374.4,US_Central,1,63655.6,8.41,day,1.0,France
j_036556,138329.6,2.1,US_East,5,3.7,9.42,day,1.0,US_West
j_073069,138494.8,3444.5,Germany,1,57732.1,15.47,day,1.0,US_West
j_073090,138705.3,5.6,Germany,5,3.1,15.53,day,1.0,France
j_054849,138729.6,4.2,France,5,1.3,15.54,day,1.0,US_West
j_000079,138781.4,3.8,US_West,5,3.8,6.55,night,1.0,US_West
j_073083,138885.8,1.9,Germany,5,1.4,15.58,day,1.0,France
j_036589,139171.7,6.8,US_East,5,4.3,9.66,day,1.0,France
j_054823,139328.4,4493.9,France,2,23175.9,15.7,day,1.0,US_West
j_036578,139636.3,373.6,US_East,3,591.8,9.79,day,1.0,France
j_109554,139685.3,2.9,India,5,3.8,20.3,night,1.0,France
j_018322,140101.2,3.7,US_Central,5,2.4,8.92,day,1.0,France
j_127844,140266.0,2981.3,Japan,1,74987.8,23.96,night,1.0,US_West
j_018343,140702.4,2080.0,US_Central,1,52239.6,9.08,day,1.0,France
j_000084,140880.8,5.6,US_West,5,3.1,7.13,night,1.0,US_West
j_073080,140909.3,1443.0,Germany,2,12411.1,16.14,day,1.0,France
j_091348,141162.9,2588.8,Korea,1,67887.6,0.21,night,1.0,France
j_018315,141238.0,90.9,US_Central,3,238.1,9.23,day,1.0,US_West
j_054814,141711.6,15.5,France,4,20.6,16.36,day,1.0,France
j_091343,141897.1,10460.1,Korea,1,45022.9,0.42,night,1.0,US_West
j_127842,142426.1,5688.0,Japan,2,8478.6,0.56,night,1.0,US_West
j_018317,142528.0,35.2,US_Central,3,171.3,9.59,day,1.0,France
j_127835,143195.7,3296.2,Japan,1,61050.3,0.78,night,1.0,France
j_036565,143360.6,317.4,US_East,3,552.8,10.82,day,1.0,US_West
j_073077,143403.5,12.6,Germany,5,2.0,16.83,day,1.0,France
j_091315,143633.0,3324.8,Korea,1,63965.7,0.9,night,1.0,France
j_018308,143842.8,40.4,US_Central,4,29.5,9.96,day,1.0,France
j_091306,143870.4,21.6,Korea,4,15.6,0.96,night,1.0,US_West
j_018337,144457.5,4.4,US_Central,5,3.3,10.13,day,1.0,US_West
j_018304,144524.0,21600.0,US_Central,1,54505.2,10.15,day,1.0,US_West
j_127822,144654.0,76.2,Japan,3,310.6,1.18,night,1.0,France
j_091312,145114.4,3.2,Korea,5,1.4,1.31,night,1.0,France
j_054840,145336.8,26.6,France,4,23.1,17.37,day,1.0,France
j_018321,145364.3,2.5,US_Central,5,1.4,10.38,day,1.0,US_West
j_000061,145434.3,54.9,US_West,4,23.6,8.4,day,1.0,France
j_091347,145517.8,4395.1,Korea,1,52990.9,1.42,night,1.0,France
j_036555,146210.1,3.2,US_East,5,2.1,11.61,day,1.0,US_West
j_036588,146265.3,7.1,US_East,5,1.5,11.63,day,1.0,France
j_018340,146706.9,6.6,US_Central,5,1.3,10.75,day,1.0,France
j_054821,146778.7,2317.7,France,2,17519.6,17.77,day,1.0,France
j_073051,147370.2,43.7,Germany,4,20.1,17.94,day,1.0,France
j_109574,147564.8,18790.4,India,1,85881.6,22.49,night,1.0,US_West
j_127834,147666.2,21600.0,Japan,1,63019.0,2.02,night,1.0,France
j_091314,147740.1,16.9,Korea,4,53.4,2.04,night,1.0,US_West
j_073055,147762.6,16.3,Germany,5,3.0,18.05,day,1.0,France
j_018312,147780.6,541.4,US_Central,1,51506.2,11.05,day,1.0,US_West
j_000083,147998.1,2.1,US_West,5,3.9,9.11,day,1.0,US_East
j_127839,148143.5,6440.5,Japan,1,51747.2,2.15,night,1.0,France
j_091326,148151.5,4.6,Korea,5,1.0,2.15,night,1.0,France
j_000050,148548.0,1881.3,US_West,1,65226.8,9.26,day,1.0,US_West
j_054812,148836.9,6963.5,France,1,76346.9,18.34,day,1.0,US_East
j_073064,149084.7,8.0,Germany,5,1.7,18.41,day,1.0,US_West
j_127809,149445.0,19.9,Japan,4,42.2,2.51,night,1.0,France
j_018330,149525.0,22.3,US_Central,4,26.3,11.53,day,1.0,US_West
j_091313,149621.6,8533.3,Korea,1,80873.2,2.56,night,1.0,US_East
j_018339,149630.5,23.2,US_Central,4,48.3,11.56,day,1.0,US_West
j_000094,149932.3,21.8,US_West,4,26.8,9.65,day,1.0,France
j_091333,149949.2,5.2,Korea,5,2.8,2.65,night,1.0,US_West
j_018335,150381.3,13851.1,US_Central,1,80521.7,11.77,day,1.0,US_East
j_018309,150542.3,4.2,US_Central,5,1.6,11.82,day,1.0,US_East
j_036590,150828.4,1.6,US_East,5,3.3,12.9,day,1.0,France
j_091331,151012.8,18585.3,Korea,1,80917.2,2.95,night,1.0,France
j_109552,151097.1,38.5,India,4,49.0,23.47,night,1.0,France
j_036553,151103.4,6.4,US_East,5,1.2,12.97,day,1.0,France
j_091329,151371.0,2.7,Korea,5,1.7,3.05,night,1.0,France
j_000095,151609.4,38.3,US_West,4,39.7,10.11,day,1.0,France
j_127801,151741.7,947.1,Japan,1,68133.9,3.15,night,1.0,France
j_036577,151908.5,29.9,US_East,4,17.4,13.2,day,1.0,US_West
j_109576,152035.8,37.8,India,4,15.6,23.73,night,1.0,France
j_109562,152149.9,6585.2,India,2,8130.7,23.76,night,1.0,France
j_109591,152209.3,1869.7,India,2,26590.0,23.78,night,1.0,France
j_036591,152311.4,28.7,US_East,4,15.7,13.31,day,1.0,US_West
j_109595,152418.8,3089.9,India,1,78170.1,23.84,night,1.0,US_West
j_018319,152433.9,6467.4,US_Central,1,52720.3,12.34,day,1.0,France
j_018303,152830.6,39.9,US_Central,4,54.1,12.45,day,1.0,US_West
j_036554,153624.9,206.1,US_East,3,247.6,13.67,day,1.0,US_West
j_018305,153754.9,13.9,US_Central,4,17.3,12.71,day,1.0,France
j_036570,154408.0,1950.0,US_East,1,76843.4,13.89,day,1.0,US_West
j_091301,154552.7,2484.4,Korea,1,55365.3,3.93,night,1.0,France
j_127824,154748.9,6628.2,Japan,1,44076.2,3.99,night,1.0,US_West
j_000068,154751.7,6.0,US_West,5,2.5,10.99,day,1.0,US_West
j_036587,154912.4,68.4,US_East,4,35.7,14.03,day,1.0,US_East
j_018338,154920.3,9.8,US_Central,4,19.4,13.03,day,1.0,US_West
j_036560,155142.9,246.1,US_East,3,159.6,14.1,day,1.0,US_West
j_018306,155238.0,32.4,US_Central,4,16.0,13.12,day,1.0,US_West
j_127825,155329.5,1082.9,Japan,2,10077.7,4.15,night,1.0,France
j_054807,155409.3,97.1,France,3,221.3,20.17,night,1.0,France
j_000070,155616.1,45.4,US_West,4,17.6,11.23,day,1.0,US_West
j_018332,155844.7,136.5,US_Central,3,154.2,13.29,day,1.0,US_East
j_127810,155845.9,110.8,Japan,4,59.2,4.29,night,1.0,US_West
j_000053,156002.5,6.6,US_West,5,3.0,11.33,day,1.0,France
j_109586,156032.9,38.0,India,4,29.3,0.84,night,1.0,US_West
j_127803,156161.6,10562.1,Japan,1,83532.9,4.38,night,1.0,US_East
j_054820,156661.9,667.4,France,3,164.4,20.52,night,1.0,France
j_127805,156726.5,1064.3,Japan,2,16993.7,4.54,night,1.0,France
j_018300,156792.9,14.9,US_Central,5,1.2,13.55,day,1.0,US_East
j_109596,156878.8,7575.3,India,1,63313.1,1.08,night,1.0,US_East
j_109564,157050.1,55.2,India,4,56.7,1.13,night,1.0,France
j_018320,157142.6,7.2,US_Central,4,40.7,13.65,day,1.0,US_East
j_054842,158236.5,9.3,France,5,1.7,20.95,night,1.0,US_West
j_018333,158301.3,34.7,US_Central,4,15.0,13.97,day,1.0,US_East
j_000062,158387.9,74.5,US_West,4,53.4,12.0,day,1.0,France
j_054831,158534.3,3.3,France,5,1.3,21.04,night,1.0,France
j_036598,159169.8,40.6,US_East,3,190.6,15.21,day,1.0,France
j_073053,159223.8,3280.8,Germany,1,67387.6,21.23,night,1.0,France
j_018334,159395.3,6.0,US_Central,5,1.7,14.28,day,1.0,US_West
j_109580,159697.6,88.7,India,3,537.8,1.86,night,1.0,France
j_127843,159730.0,4140.2,Japan,1,78183.9,5.37,night,1.0,France
